datetime,temp,tempmin,tempmax,dew,humidity,windspeed,winddir,solarenergy
2024-11-07,68.2,57.8,81.8,57.5,71.9,4.7,257.2,17.7
2024-11-08,69.4,55.5,85.0,55.1,65.8,6.3,280.1,19.4
2024-11-09,69.7,55.4,83.6,55.3,64.2,4.9,287.2,19.4
2024-11-10,71.4,58.7,88.0,55.5,62.8,4.5,332.2,19.0
2024-11-11,71.1,61.1,85.4,57.2,65.0,8.1,19.8,15.4
2024-11-12,70.1,57.8,84.3,54.5,62.2,4.4,298.7,15.7
2024-11-13,68.6,53.5,84.0,50.5,58.0,4.0,289.2,18.2
2024-11-14,67.4,54.8,83.6,49.6,57.8,5.0,123.7,19.9
2024-11-15,66.4,52.4,81.6,49.4,58.8,5.8,343.5,18.9
2024-11-16,67.4,55.5,81.6,54.6,67.3,4.5,297.0,17.4
2024-11-17,65.5,58.4,78.4,58.9,81.3,4.4,228.6,6.1
2024-11-18,67.3,55.3,78.9,60.7,81.5,4.7,255.7,12.7
2024-11-19,68.6,56.9,82.7,56.2,68.7,5.8,238.9,18.8
2024-11-20,69.8,51.7,85.4,52.3,59.6,4.7,123.2,19.2
2024-11-21,68.4,57.8,83.4,51.5,57.3,8.1,91.2,17.9
2024-11-22,66.1,55.1,83.0,48.6,59.5,5.3,90.1,19.2
2024-11-23,63.7,48.3,80.9,43.4,54.5,3.6,205.5,18.7
2024-11-24,66.0,52.2,82.5,49.4,61.1,8.1,285.8,18.8
2024-11-25,66.4,49.2,83.6,48.8,58.4,26.8,324.4,19.1
2024-11-26,65.6,51.2,88.4,44.0,55.0,3.6,91.1,19.4
2024-11-27,63.4,46.6,84.7,43.7,55.4,11.0,269.3,18.7
2024-11-28,66.2,51.2,87.2,48.0,60.6,4.7,246.2,18.3
2024-11-29,66.6,49.8,86.3,48.1,58.3,2.9,176.0,19.0
2024-11-30,66.1,50.3,84.2,45.2,54.7,5.8,317.5,18.8
2024-12-01,66.1,52.1,87.9,43.7,50.8,3.6,117.7,19.1
2024-12-02,62.5,47.2,82.6,40.3,50.6,4.0,136.4,19.1
2024-12-03,61.7,45.4,83.9,40.0,51.3,9.2,108.7,19.1
2024-12-04,60.4,45.4,82.7,42.8,57.9,4.5,342.3,18.6
2024-12-05,61.6,45.0,83.0,39.1,51.9,3.6,342.1,18.9
2024-12-06,65.4,55.5,80.7,43.1,47.5,3.6,46.3,17.2
2024-12-07,66.0,55.1,77.3,49.2,56.5,3.2,321.8,14.3
2024-12-08,67.5,57.5,78.9,50.7,56.5,4.5,309.2,14.8
2024-12-09,64.8,51.2,79.9,49.1,60.5,2.9,285.0,16.6
2024-12-10,65.2,52.0,80.9,49.2,61.9,4.5,317.1,18.1
2024-12-11,64.5,50.5,80.3,45.0,53.3,3.2,84.8,17.5
2024-12-12,65.2,50.1,81.8,49.7,61.2,4.4,181.6,17.4
2024-12-13,65.8,52.4,82.1,49.2,61.0,4.9,307.4,18.3
2024-12-14,63.9,49.4,82.7,45.5,56.5,4.5,10.3,17.8
2024-12-15,63.7,47.9,82.7,42.4,52.4,3.2,129.4,17.5
2024-12-16,62.3,48.8,80.9,43.9,56.0,3.2,300.0,15.1
2024-12-17,63.0,50.1,79.1,41.2,50.4,5.3,154.5,17.8
2024-12-18,62.2,44.3,80.0,41.2,51.9,7.5,111.1,18.1
2024-12-19,62.4,49.7,79.1,46.9,59.5,5.7,98.6,14.5
2024-12-20,62.0,48.7,78.8,48.3,65.0,4.9,161.5,16.5
2024-12-21,63.2,52.1,75.6,49.2,62.4,4.0,85.4,15.2
2024-12-22,63.8,48.3,78.2,46.8,57.7,3.4,90.9,16.1
2024-12-23,61.9,48.3,76.7,46.3,60.0,4.7,109.2,17.5
2024-12-24,60.4,46.1,77.1,44.0,61.2,5.4,256.3,17.4
2024-12-25,60.4,42.9,74.7,40.0,50.2,8.1,239.6,17.9
2024-12-26,58.5,43.1,78.0,35.0,49.4,4.9,202.7,18.9
2024-12-27,56.4,39.3,77.1,34.1,50.0,6.9,118.6,19.0
2024-12-28,56.9,40.2,78.5,34.4,50.2,11.2,321.6,19.0
2024-12-29,57.9,39.3,80.9,32.9,46.4,4.0,155.6,19.0
2024-12-30,59.7,41.1,80.1,37.1,49.1,4.9,49.6,18.7
2024-12-31,60.5,44.3,79.3,37.7,49.3,5.8,289.0,18.6
2025-01-01,61.6,40.9,79.1,34.9,41.4,4.7,167.3,18.8
2025-01-02,60.6,48.8,77.6,41.4,53.9,4.0,159.9,14.5
2025-01-03,60.7,47.6,78.2,41.1,51.9,11.2,132.9,18.5
2025-01-04,60.5,45.6,78.2,44.8,60.8,4.5,335.4,17.7
2025-01-05,61.8,47.6,77.7,43.1,58.3,6.3,279.3,18.3
2025-01-06,58.6,43.1,77.6,40.7,55.9,5.8,189.4,17.4
2025-01-07,58.4,51.2,70.5,45.2,63.9,12.1,333.9,5.9
2025-01-08,58.3,50.6,68.6,48.0,70.8,6.9,0.4,8.9
2025-01-09,61.8,52.0,72.0,49.8,67.7,9.4,236.9,12.4
2025-01-10,59.6,56.0,63.8,53.5,80.8,4.4,259.0,7.2
2025-01-11,59.9,54.8,68.4,52.1,76.9,11.4,200.2,12.4
2025-01-12,62.7,51.9,75.3,47.2,61.2,20.8,199.3,15.7
2025-01-13,62.0,48.6,75.9,46.2,59.6,4.0,198.1,16.2
2025-01-14,63.5,54.2,77.1,47.4,60.5,6.6,144.0,14.1
2025-01-15,63.4,50.6,81.1,44.3,56.1,4.7,282.2,18.7
2025-01-16,64.4,45.9,82.9,43.5,51.6,5.8,295.2,18.6
2025-01-17,64.5,47.7,81.6,41.6,48.6,7.6,286.8,19.2
2025-01-18,62.9,46.5,78.9,40.7,49.6,7.2,303.3,19.6
2025-01-19,62.2,44.1,81.8,38.2,47.6,6.6,255.6,19.5
2025-01-20,61.2,47.6,76.0,39.4,48.9,9.7,237.1,18.8
2025-01-21,62.0,45.6,80.3,38.5,50.7,6.3,246.3,20.2
2025-01-22,59.3,43.6,78.9,35.7,43.8,5.7,273.1,20.4
2025-01-23,62.1,46.5,81.0,38.5,47.7,7.1,277.7,20.4
2025-01-24,59.2,46.7,75.4,39.1,51.2,6.7,94.9,20.4
2025-01-25,62.0,46.5,78.8,43.3,55.1,13.9,277.7,18.6
2025-01-26,64.0,46.7,80.7,43.9,53.1,5.4,304.2,19.0
2025-01-27,65.5,49.1,80.9,45.2,52.1,4.6,296.1,18.2
2025-01-28,66.2,48.5,84.6,43.9,50.4,5.1,256.4,19.9
2025-01-29,65.1,46.3,82.6,39.2,45.6,9.2,280.3,21.2
2025-01-30,64.2,46.5,81.7,40.5,48.1,10.3,256.3,20.5
2025-01-31,63.6,46.5,83.6,39.8,49.3,4.0,177.8,20.8
2025-02-01,63.5,47.6,80.9,42.3,49.7,5.4,41.9,19.9
2025-02-02,63.1,45.4,82.5,40.6,49.1,5.8,132.6,21.1
2025-02-03,65.3,47.0,82.5,38.2,41.9,3.6,319.3,21.3
2025-02-04,66.1,48.3,85.7,36.6,38.5,4.5,303.2,21.3
2025-02-05,65.5,47.0,83.4,39.3,43.8,4.4,53.9,21.4
2025-02-06,67.7,49.4,86.6,40.8,43.5,5.8,289.4,21.4
2025-02-07,66.6,49.2,87.2,40.1,42.8,4.4,275.9,21.5
2025-02-08,68.2,51.9,84.5,42.5,44.3,4.5,326.7,21.2
2025-02-09,68.2,50.1,86.4,41.6,45.7,5.3,299.5,22.1
2025-02-10,67.8,50.5,86.8,39.9,41.3,4.5,286.4,22.3
2025-02-11,67.9,49.7,83.2,38.6,38.4,15.0,267.1,21.9
2025-02-12,65.0,47.6,81.0,40.8,45.6,9.7,285.7,21.6
2025-02-13,65.0,48.5,83.0,41.9,48.9,8.5,298.6,22.2
2025-02-14,64.4,49.6,80.7,42.3,48.3,5.7,155.4,20.5
2025-02-15,66.7,49.7,83.6,40.8,42.1,5.8,275.8,22.5
2025-02-16,67.0,47.4,84.4,39.9,43.5,5.8,236.8,22.4
2025-02-17,68.2,52.1,82.9,44.1,45.4,8.0,292.5,21.3
2025-02-18,66.7,52.8,80.7,41.6,45.2,12.8,306.8,14.9
2025-02-19,70.3,55.6,84.6,36.2,29.9,5.8,221.0,23.3
2025-02-20,65.7,50.1,83.7,44.4,48.8,8.1,231.2,17.7
2025-02-21,67.4,53.7,80.7,46.2,49.0,8.4,240.8,19.7
2025-02-22,67.2,49.4,85.4,42.6,46.7,6.7,334.1,22.1
2025-02-23,68.1,49.9,84.0,35.1,34.7,10.3,304.2,23.1
2025-02-24,66.0,45.6,86.1,30.7,32.9,8.1,54.0,24.6
2025-02-25,66.6,44.0,88.6,34.0,35.8,6.9,142.5,25.0
2025-02-26,70.2,53.1,86.6,44.0,45.1,12.8,284.4,24.0
2025-02-27,70.9,52.0,90.1,44.7,48.0,5.3,276.6,24.3
2025-02-28,71.9,54.6,89.2,45.7,45.3,5.7,285.3,23.9
2021-12-01,66.9,53.7,81.2,50.8,59.4,5.8,311.5,15.1
2021-12-02,67.4,46.5,84.8,44.2,48.6,6.9,111.3,16.9
2021-12-03,68.1,49.1,84.3,41.8,42.1,4.0,63.4,18.6
2021-12-04,66.6,44.5,84.8,42.2,47.3,4.7,240.4,17.6
2021-12-05,64.4,42.7,81.2,45.4,53.5,4.9,259.0,13.6
2021-12-06,64.5,46.3,82.1,46.6,56.3,6.9,249.0,16.7
2021-12-07,64.8,46.5,80.5,45.0,53.6,9.2,275.7,17.0
2021-12-08,64.6,45.6,83.7,41.8,48.9,8.9,326.1,17.3
2021-12-09,65.0,42.3,83.4,36.7,39.2,8.9,298.9,18.1
2021-12-10,61.5,42.7,81.1,35.9,43.7,10.8,293.7,17.0
2021-12-11,63.1,44.5,81.1,39.2,45.5,6.7,298.5,17.3
2021-12-12,63.7,45.8,82.5,41.3,47.6,5.4,138.1,17.3
2021-12-13,64.5,46.3,81.6,45.3,54.3,6.7,287.5,16.4
2021-12-14,65.6,44.5,82.5,42.1,47.7,6.7,358.9,17.1
2021-12-15,64.0,46.3,83.6,43.9,51.6,4.5,258.3,17.0
2021-12-16,65.1,44.7,82.5,44.5,50.4,8.9,305.0,17.5
2021-12-17,64.4,48.8,81.1,43.8,50.2,6.7,281.1,14.4
2021-12-18,61.9,44.5,76.9,45.0,57.7,6.9,297.8,12.0
2021-12-19,61.7,54.2,68.8,51.0,68.6,7.2,217.9,8.3
2021-12-20,60.2,44.5,74.4,47.8,67.8,5.9,53.9,15.0
2021-12-21,60.9,42.7,78.0,36.9,47.8,6.7,54.3,18.2
2021-12-22,60.7,40.4,80.1,32.0,40.5,8.9,336.4,17.8
2021-12-23,63.4,42.9,84.6,35.2,40.7,4.7,288.0,17.5
2021-12-24,62.5,42.7,81.8,39.3,47.1,8.9,301.0,17.5
2021-12-25,64.5,46.5,84.3,40.9,45.8,5.1,291.3,17.7
2021-12-26,65.7,44.5,85.9,40.1,43.4,5.1,274.4,17.7
2021-12-27,63.5,46.5,81.6,43.9,53.0,5.8,279.8,17.7
2021-12-28,62.7,42.7,79.4,44.8,56.9,6.7,280.5,17.1
2021-12-29,60.8,44.7,76.2,45.4,61.6,6.7,266.0,16.5
2021-12-30,62.0,44.5,79.6,45.1,59.7,4.7,281.4,17.3
2021-12-31,63.2,47.6,79.8,44.4,55.4,6.7,248.4,17.6
2022-01-01,61.8,44.7,77.6,45.4,60.9,10.3,283.3,16.6
2022-01-02,61.6,46.5,82.3,38.0,51.2,8.1,17.7,17.2
2022-01-03,59.8,44.3,78.0,41.3,52.4,6.7,47.8,15.9
2022-01-04,63.2,44.7,82.1,45.2,57.3,5.8,276.9,17.9
2022-01-05,63.5,42.7,82.5,38.8,48.8,19.7,292.7,18.1
2022-01-06,63.2,42.7,82.5,34.0,39.5,11.4,283.5,17.3
2022-01-07,63.3,40.9,82.1,35.3,39.1,6.7,291.0,17.3
2022-01-08,62.8,44.7,80.0,37.4,44.6,10.3,286.6,16.6
2022-01-09,61.1,39.1,79.8,32.6,40.2,8.1,298.5,16.7
2022-01-10,62.8,44.7,77.9,37.6,41.5,11.4,78.0,12.9
2022-01-11,64.0,53.5,77.1,45.6,52.6,8.1,70.2,16.3
2022-01-12,63.2,44.7,78.9,44.4,54.2,5.9,290.2,16.9
2022-01-13,63.5,48.1,81.1,40.4,50.1,6.8,333.4,16.9
2022-01-14,64.9,44.7,82.5,38.4,43.8,10.3,269.1,17.3
2022-01-15,64.4,50.5,82.1,44.6,54.7,6.9,273.2,17.1
2022-01-16,62.7,46.5,76.9,36.7,40.7,11.2,305.1,17.1
2022-01-17,62.4,48.1,78.9,46.1,59.2,8.9,284.1,17.9
2022-01-18,62.3,48.2,80.1,42.6,56.5,9.2,269.4,18.1
2022-01-19,61.8,42.7,78.7,34.8,44.6,13.9,318.2,16.7
2022-01-20,61.7,46.5,76.6,34.2,40.3,16.1,307.4,10.3
2022-01-21,63.7,54.1,72.2,37.8,39.8,12.8,290.0,9.1
2022-01-22,61.0,44.3,77.1,39.5,49.2,8.1,270.1,14.8
2022-01-23,62.7,46.3,78.9,44.2,54.5,18.3,263.8,14.4
2022-01-24,62.6,53.7,72.4,49.3,64.5,10.3,251.2,10.5
2022-01-25,62.3,50.3,75.6,46.9,62.2,9.2,278.3,16.8
2022-01-26,62.2,48.3,77.4,43.2,55.6,9.2,281.5,17.9
2022-01-27,64.3,48.1,79.6,42.7,49.5,9.0,285.2,18.6
2022-01-28,65.7,48.1,83.7,37.8,40.2,6.0,280.2,19.3
2022-01-29,63.8,51.7,79.6,41.1,46.1,8.9,298.9,18.6
2022-01-30,64.3,47.6,80.7,37.2,43.1,12.8,291.5,19.6
2022-01-31,63.4,47.0,79.8,36.9,43.0,11.2,280.7,20.2
2022-02-01,61.3,44.7,78.9,31.3,37.2,19.7,287.0,19.6
2022-02-02,62.2,39.1,80.0,32.0,36.4,11.4,272.2,20.4
2022-02-03,61.5,41.1,76.7,38.3,45.7,12.8,261.3,18.6
2022-02-04,62.7,46.3,77.6,41.8,50.0,6.7,284.0,16.0
2022-02-05,63.3,51.2,77.3,40.6,46.4,9.2,303.6,18.6
2022-02-06,64.3,48.3,78.9,43.1,50.9,8.9,281.2,19.7
2022-02-07,63.1,48.9,75.1,43.3,50.9,11.4,288.2,16.5
2022-02-08,59.3,46.3,74.6,35.8,44.0,8.1,10.2,20.4
2022-02-09,61.3,39.1,76.2,35.2,40.5,8.9,284.6,21.0
2022-02-10,60.2,44.3,76.0,35.5,43.6,9.2,269.6,20.2
2022-02-11,59.4,44.5,74.6,36.2,45.7,12.8,256.6,20.6
2022-02-12,59.4,47.9,74.2,33.5,44.3,8.1,93.2,20.1
2022-02-13,61.9,48.1,76.9,34.4,36.5,9.2,42.2,11.4
2022-02-14,65.0,54.8,77.3,39.8,41.1,9.2,29.9,17.2
2022-02-15,65.0,46.5,80.9,42.6,49.2,13.4,302.6,19.4
2022-02-16,65.9,49.7,80.7,42.3,47.1,15.0,291.6,20.7
2022-02-17,65.7,47.9,82.7,40.7,46.1,13.9,293.9,21.0
2022-02-18,66.9,46.5,85.6,38.0,40.2,10.3,253.6,21.1
2022-02-19,68.4,48.3,85.2,41.5,41.0,6.7,256.2,20.0
2022-02-20,67.8,50.1,83.9,43.7,44.9,13.9,276.8,21.2
2022-02-21,67.6,50.1,85.4,43.2,45.4,11.2,287.4,19.6
2022-02-22,68.3,50.1,84.3,42.5,44.2,11.2,288.7,21.7
2022-02-23,69.2,50.1,88.4,44.3,45.9,11.2,292.4,21.3
2022-02-24,69.1,52.4,87.0,43.3,46.7,9.2,280.6,21.0
2022-02-25,70.1,50.1,87.3,41.6,39.8,8.9,286.3,21.0
2022-02-26,71.1,55.3,86.3,40.2,35.8,8.9,288.8,21.6
2022-02-27,69.7,50.1,89.1,40.1,39.2,9.0,281.3,20.6
2022-02-28,71.3,53.6,89.7,39.9,35.7,15.0,276.6,21.2
2022-03-01,70.7,52.1,87.5,44.0,45.4,11.4,267.4,22.1
2022-03-02,68.9,49.9,86.4,37.9,39.0,11.2,285.8,20.8
2022-03-03,69.6,48.3,87.0,38.0,36.7,18.3,289.8,22.0
2022-03-04,68.9,50.1,86.8,38.1,36.4,9.2,273.5,21.1
2022-03-05,68.9,51.7,85.6,38.1,36.5,12.8,261.2,22.3
2022-03-06,67.8,49.9,85.0,36.0,34.5,9.2,267.1,23.3
2022-03-07,68.2,50.3,85.7,38.4,38.8,8.9,270.8,23.3
2022-03-08,67.8,48.1,84.8,41.8,44.5,8.9,268.2,23.2
2022-03-09,66.3,49.5,82.7,36.6,40.1,15.0,255.2,22.3
2022-03-10,66.6,50.6,83.4,39.3,42.3,11.4,245.0,25.3
2022-03-11,66.6,47.6,83.9,35.8,41.2,11.4,266.1,23.9
2022-03-12,68.1,45.8,88.2,35.2,35.6,9.0,238.1,24.3
2022-03-13,68.0,48.3,86.3,38.1,37.1,7.6,249.5,24.8
2022-03-14,69.4,51.9,86.1,39.5,39.1,15.0,301.7,23.1
2022-03-15,71.4,51.9,88.6,41.2,38.7,9.2,269.0,22.9
2022-03-16,71.7,55.5,87.5,42.0,36.8,10.7,272.8,23.7
2022-03-17,69.5,52.1,86.3,31.4,29.3,13.5,270.4,24.9
2022-03-18,67.8,46.7,86.4,25.7,24.6,8.9,287.1,25.3
2022-03-19,69.4,46.5,87.2,26.5,23.0,6.7,277.7,26.0
2022-03-20,70.5,44.5,89.7,29.6,24.5,17.2,263.0,23.5
2022-03-21,69.9,52.1,87.5,34.0,30.7,13.4,275.1,25.8
2022-03-22,68.2,47.0,86.6,23.0,22.5,16.1,276.2,24.7
2022-03-23,66.5,46.1,85.4,26.3,25.1,11.2,278.2,26.7
2022-03-24,65.2,46.2,85.2,22.6,23.5,11.4,0.2,24.8
2022-03-25,67.3,42.7,87.2,24.4,21.8,6.9,9.5,25.4
2022-03-26,70.1,50.7,87.2,36.2,33.3,8.1,284.0,24.8
2022-03-27,70.5,51.0,87.0,35.7,32.7,8.9,301.4,23.3
2022-03-28,70.5,53.4,87.5,39.9,36.2,8.9,287.6,26.0
2022-03-29,71.6,52.8,89.3,31.9,27.9,17.2,277.5,25.1
2022-03-30,69.1,50.1,86.6,29.2,26.3,16.1,288.5,25.4
2022-03-31,69.4,46.5,88.4,31.4,30.1,15.0,285.5,24.3
2022-04-01,70.4,48.6,89.3,32.5,31.6,11.4,291.1,26.0
2022-04-02,72.1,53.5,90.6,41.5,39.9,9.6,293.2,26.4
2022-04-03,72.7,53.5,91.7,32.8,29.3,10.3,291.0,28.6
2022-04-04,71.7,51.9,90.2,31.0,24.3,11.2,289.3,27.9
2022-04-05,70.7,51.5,88.1,33.3,29.6,16.1,271.6,25.6
2022-04-06,71.2,50.1,90.1,36.3,32.7,15.0,322.2,25.5
2022-04-07,73.8,53.5,93.8,43.4,40.0,8.9,265.3,25.8
2022-04-08,73.2,57.8,88.2,47.1,42.8,6.7,241.4,23.4
2022-04-09,72.1,57.1,86.3,48.9,46.3,11.4,313.6,23.0
2022-04-10,70.4,55.5,84.8,49.8,51.3,13.9,271.0,23.6
2022-04-11,70.6,53.7,86.1,48.1,49.8,18.3,303.4,23.6
2022-04-12,71.6,56.6,84.6,49.5,48.7,12.8,280.0,21.5
2022-04-13,72.8,55.3,88.1,45.6,44.7,20.8,294.9,25.8
2022-04-14,74.0,57.3,87.9,35.8,29.7,7.6,283.1,22.2
2022-04-15,75.1,54.8,92.9,35.1,27.3,11.4,292.8,25.7
2022-04-16,75.2,56.7,92.7,35.6,28.0,17.2,292.7,27.9
2022-04-17,77.0,53.7,94.2,28.7,20.3,17.2,306.9,23.9
2022-04-18,76.7,57.3,95.6,35.8,25.7,6.9,265.5,26.1
2022-04-19,77.9,60.0,95.3,43.6,32.9,12.8,232.1,25.4
2022-04-20,74.9,53.7,92.0,42.6,38.0,16.1,279.1,25.6
2022-04-21,75.2,57.8,93.3,46.6,42.5,11.2,288.3,26.7
2022-04-22,75.1,57.8,91.8,44.9,39.8,25.3,275.4,25.2
2022-04-23,73.7,54.2,91.5,38.9,35.9,13.9,269.3,26.8
2022-04-24,73.6,55.1,90.1,35.7,29.3,12.8,287.7,25.6
2022-04-25,74.3,53.9,93.8,35.8,29.8,12.2,288.4,27.6
2022-04-26,73.8,56.2,92.4,43.5,39.0,13.1,27.7,26.3
2022-04-27,72.0,55.5,89.1,46.2,43.6,9.8,342.2,25.0
2022-04-28,74.3,58.0,90.1,41.5,36.3,13.4,290.1,27.7
2022-04-29,73.6,54.8,89.7,30.7,27.3,13.9,278.9,30.6
2022-04-30,73.4,52.8,90.8,29.2,23.1,8.1,263.6,31.1
2022-05-01,75.0,53.7,92.7,35.6,25.7,11.4,266.7,30.4
2022-05-02,74.3,55.3,92.6,34.8,28.3,11.4,277.2,28.3
2022-05-03,74.3,58.9,89.7,31.0,23.9,6.9,262.2,22.8
2022-05-04,75.1,57.3,92.0,34.8,26.0,13.9,285.1,26.4
2022-05-05,77.5,59.1,93.5,41.8,31.7,17.2,287.3,26.8
2022-05-06,77.9,58.6,94.9,47.7,39.2,8.1,287.0,28.6
2022-05-07,77.6,59.3,93.8,44.1,37.4,13.9,290.9,24.6
2022-05-08,77.9,59.1,94.4,39.2,29.0,13.9,287.2,26.3
2022-05-09,77.8,58.8,95.8,38.0,26.6,12.8,281.5,24.6
2022-05-10,79.9,61.6,98.0,46.4,35.6,16.1,276.4,23.6
2022-05-11,80.2,67.7,95.8,52.3,40.9,21.9,328.0,25.2
2022-05-12,80.3,63.2,98.0,52.1,42.2,11.2,18.6,28.0
2022-05-13,77.7,62.3,92.4,53.1,46.4,12.8,283.7,24.6
2022-05-14,76.7,62.3,93.1,54.0,49.2,13.9,280.8,25.7
2022-05-15,75.2,59.1,94.4,51.8,49.1,9.2,241.4,22.0
2022-05-16,77.2,61.8,96.0,50.5,42.0,11.2,283.9,22.9
2022-05-17,77.9,63.2,92.0,50.3,41.8,13.9,258.6,23.5
2022-05-18,75.7,58.6,91.8,49.1,46.2,11.4,279.1,24.4
2022-05-19,76.7,57.3,94.4,42.2,35.1,15.0,279.8,27.2
2022-05-20,75.1,56.0,91.5,39.7,30.6,9.6,278.1,27.5
2022-05-21,75.6,58.9,92.4,40.9,32.7,8.9,294.2,27.7
2022-05-22,76.7,57.3,94.4,42.9,34.8,9.0,282.0,27.8
2022-05-23,76.9,59.1,92.6,37.6,29.1,12.8,284.1,27.3
2022-05-24,75.9,55.5,92.2,36.8,27.9,9.2,277.3,27.8
2022-05-25,76.0,53.9,94.2,31.1,26.7,11.4,278.0,28.2
2022-05-26,77.5,58.4,95.4,43.3,33.0,8.9,254.1,25.7
2022-05-27,80.7,65.9,95.3,46.7,34.4,8.1,107.5,24.6
2022-05-28,78.5,62.3,94.7,49.5,43.3,12.8,263.8,25.8
2022-05-29,76.7,63.4,92.7,55.4,52.3,9.2,273.5,25.2
2022-05-30,74.5,59.1,92.7,50.0,49.8,9.2,293.1,28.9
2022-05-31,76.3,60.5,95.3,45.6,40.7,11.4,277.7,26.8
2022-06-01,76.4,62.1,93.5,54.0,50.5,6.0,284.9,26.6
2022-06-02,76.5,62.0,91.3,55.6,52.7,13.9,295.2,24.3
2022-06-03,74.9,64.1,90.8,59.8,62.1,6.5,256.1,22.2
2022-06-04,74.8,65.0,92.4,58.7,61.0,13.9,267.9,21.6
2022-06-05,74.8,61.1,91.3,55.9,57.7,11.4,268.6,24.6
2022-06-06,75.2,64.5,89.9,54.8,52.7,15.0,292.3,24.0
2022-06-07,76.4,63.4,93.3,56.6,53.4,11.4,286.8,22.8
2022-06-08,76.9,63.1,93.5,56.5,55.0,9.2,276.8,25.1
2022-06-09,74.6,60.9,92.7,59.0,63.5,26.4,122.7,23.0
2022-06-10,74.9,62.5,87.9,60.6,64.3,4.7,148.2,21.3
2022-06-11,75.1,66.1,88.4,61.9,66.4,8.9,264.1,21.5
2022-06-12,74.5,65.6,88.6,61.6,66.4,8.9,276.5,18.7
2022-06-13,71.3,58.9,86.1,56.2,63.2,8.6,193.6,21.8
2022-06-14,72.2,58.9,85.9,59.2,66.2,6.9,341.6,24.4
2022-06-15,74.3,64.5,89.7,59.0,62.2,13.9,98.6,22.3
2022-06-16,73.5,64.3,88.2,59.0,64.3,13.9,107.4,18.5
2022-06-17,73.0,62.5,85.9,58.7,64.4,9.2,115.7,21.1
2022-06-18,72.7,63.2,83.6,56.8,60.7,9.2,114.0,24.5
2022-06-19,73.8,61.4,87.7,59.4,64.2,5.4,178.8,24.7
2022-06-20,74.1,62.5,90.9,58.7,63.7,8.1,86.8,23.7
2022-06-21,77.2,66.3,90.8,55.9,50.8,13.9,76.0,22.3
2022-06-22,75.8,66.1,85.9,55.8,51.4,13.9,85.5,20.7
2022-06-23,72.8,65.6,86.3,57.8,61.5,7.8,95.9,24.0
2022-06-24,72.3,66.1,80.5,58.4,62.9,16.1,148.5,14.1
2022-06-25,70.6,64.3,79.6,58.4,66.4,6.9,168.0,14.5
2022-06-26,69.7,63.2,78.5,59.5,71.5,6.7,277.8,16.9
2022-06-27,72.6,58.4,86.1,55.6,60.3,11.4,133.5,24.4
2022-06-28,73.2,58.9,89.5,59.2,65.9,12.8,131.3,24.3
2022-06-29,70.0,62.7,81.4,61.0,74.4,9.2,253.0,14.2
2022-06-30,70.9,64.8,82.5,61.7,74.8,13.9,235.1,15.3
2022-07-01,73.0,64.5,85.7,62.6,72.4,6.9,273.9,20.4
2022-07-02,73.3,64.3,85.7,62.4,70.8,11.4,241.4,22.7
2022-07-03,73.3,62.0,86.4,59.1,64.5,18.3,84.9,24.2
2022-07-04,73.3,61.5,90.1,60.9,68.1,6.7,82.3,24.6
2022-07-05,71.1,62.5,82.8,63.7,79.0,5.8,279.6,14.6
2022-07-06,71.1,60.7,86.3,61.4,74.4,8.1,207.6,21.0
2022-07-07,72.7,66.3,84.5,61.9,71.2,8.1,336.5,18.5
2022-07-08,71.5,62.7,86.1,62.2,74.8,6.9,40.8,21.9
2022-07-09,73.1,62.5,88.8,61.1,69.5,6.9,189.3,24.2
2022-07-10,74.5,58.9,89.7,62.0,69.0,4.5,232.2,24.5
2022-07-11,73.7,63.9,87.3,60.2,65.1,15.0,267.2,25.7
2022-07-12,73.1,60.7,86.6,62.8,72.3,15.0,286.8,22.2
2022-07-13,72.1,64.3,85.7,62.4,73.8,6.9,321.8,23.9
2022-07-14,73.9,58.9,88.2,62.2,69.6,10.3,58.1,23.6
2022-07-15,71.4,60.9,84.6,60.3,71.0,8.1,132.5,21.6
2022-07-16,70.0,60.9,84.1,62.6,79.1,16.1,53.5,18.3
2022-07-17,70.1,62.7,81.1,63.1,80.5,5.8,109.5,18.9
2022-07-18,68.0,58.9,83.0,60.2,78.4,6.9,153.8,24.4
2022-07-19,71.6,58.7,86.3,57.9,65.1,8.1,244.8,21.1
2022-07-20,74.7,63.8,87.7,63.3,72.0,4.9,281.6,24.3
2022-07-21,75.2,60.9,91.8,59.9,62.7,8.1,317.9,26.1
2022-07-22,71.4,61.1,81.2,64.0,78.8,6.9,251.7,17.2
2022-07-23,69.6,59.1,81.8,61.7,77.3,12.8,262.5,21.9
2022-07-24,69.5,59.1,83.0,59.5,72.8,11.4,138.5,24.2
2022-07-25,69.8,62.0,83.6,61.1,75.3,18.3,135.9,22.8
2022-07-26,71.4,62.7,81.4,62.0,73.6,5.8,285.2,15.7
2022-07-27,69.5,60.9,80.0,60.4,74.9,6.9,281.6,21.2
2022-07-28,68.7,59.1,79.8,59.8,75.2,12.8,84.8,22.1
2022-07-29,70.2,60.7,82.3,62.1,76.8,4.7,253.4,22.9
2022-07-30,68.9,63.4,79.4,61.9,80.5,5.8,116.9,18.7
2022-07-31,70.1,60.9,84.5,60.9,75.0,6.9,131.2,20.7
